Production_Date,Shift,Line,Machine_ID,Product_ID,Planned_Qty,Actual_Qty,Runtime_Hours,Setup_Time_Min
2025-11-12,Night,Line4,M402,P102,971,895,7.85,24
2025-11-12,Day,Line4,M403,P102,1139,1034,7.68,38
2025-11-12,Night,Line4,M403,P101,987,898,7.12,22
2025-11-12,Day,Line4,M404,P104,1149,1134,7.96,31
2025-11-12,Night,Line4,M404,P102,1153,1139,7.91,16
2025-11-13,Day,Line1,M101,P103,1124,1134,7.74,33
2025-11-13,Night,Line1,M101,P103,913,843,7.85,14
2025-11-13,Day,Line1,M102,P104,958,914,6.98,38
2025-11-13,Night,Line1,M102,P101,994,922,7.15,20
2025-11-13,Day,Line1,M103,P101,1088,1043,7.49,31
2025-11-13,Night,Line1,M103,P104,1004,905,7.25,17
2025-11-13,Day,Line1,M104,P103,943,890,7.81,29
2025-11-13,Night,Line1,M104,P104,971,918,7.91,36
2025-11-13,Day,Line2,M201,P102,1047,1033,6.7,18
2025-11-13,Night,Line2,M201,P103,1157,1097,7.7,15
2025-11-13,Day,Line2,M202,P102,885,843,6.99,21
2025-11-13,Night,Line2,M202,P103,1184,1078,7.38,40
2025-11-13,Day,Line2,M203,P104,970,959,7.05,37
2025-11-13,Night,Line2,M203,P104,1095,983,7.79,20
2025-11-13,Day,Line2,M204,P103,1002,924,7.0,22
2025-11-13,Night,Line2,M204,P103,951,910,7.77,31
2025-11-13,Day,Line3,M301,P103,1168,1088,7.47,39
2025-11-13,Night,Line3,M301,P104,934,767,7.02,34
2025-11-13,Day,Line3,M302,P103,1093,987,6.82,17
2025-11-13,Night,Line3,M302,P103,1057,881,6.93,29
2025-11-13,Day,Line3,M303,P102,1115,1009,6.98,12
2025-11-13,Night,Line3,M303,P102,1164,1023,7.94,13
2025-11-13,Day,Line3,M304,P102,988,939,6.57,44
2025-11-13,Night,Line3,M304,P101,1178,1063,6.66,28
2025-11-13,Day,Line4,M401,P102,1000,973,6.79,40
2025-11-13,Night,Line4,M401,P104,875,853,7.11,11
2025-11-13,Day,Line4,M402,P101,1140,1135,6.59,28
2025-11-13,Night,Line4,M402,P101,1157,1092,7.4,14
2025-11-13,Day,Line4,M403,P104,1031,970,7.56,40
2025-11-13,Night,Line4,M403,P102,1094,1056,7.64,36
2025-11-13,Day,Line4,M404,P102,997,980,7.86,20
2025-11-13,Night,Line4,M404,P104,1045,1000,6.65,18
2025-11-14,Day,Line1,M101,P102,1037,999,6.88,26
2025-11-14,Night,Line1,M101,P102,866,809,6.59,24
2025-11-14,Day,Line1,M102,P104,1156,1151,6.69,24
2025-11-14,Night,Line1,M102,P101,1154,1071,7.51,15
2025-11-14,Day,Line1,M103,P103,1172,1101,7.77,13
2025-11-14,Night,Line1,M103,P101,1197,1116,7.8,31
2025-11-14,Day,Line1,M104,P102,1088,1018,7.28,25
2025-11-14,Night,Line1,M104,P101,908,875,6.78,39
2025-11-14,Day,Line2,M201,P102,943,909,7.6,35
2025-11-14,Night,Line2,M201,P103,883,782,6.64,26
2025-11-14,Day,Line2,M202,P104,1018,990,7.14,36
2025-11-14,Night,Line2,M202,P101,855,798,7.91,14
2025-11-14,Day,Line2,M203,P103,914,877,6.93,24
2025-11-14,Night,Line2,M203,P102,1018,964,7.69,43
2025-11-14,Day,Line2,M204,P103,1079,1020,7.68,29
2025-11-14,Night,Line2,M204,P102,930,855,7.15,44
2025-11-14,Day,Line3,M301,P102,1181,1095,7.6,30
2025-11-14,Night,Line3,M301,P104,1200,1027,6.69,36
2025-11-14,Day,Line3,M302,P104,1094,965,7.07,15
2025-11-14,Night,Line3,M302,P103,977,848,7.65,11
2025-11-14,Day,Line3,M303,P102,935,877,6.51,37
2025-11-14,Night,Line3,M303,P102,1004,931,6.71,39
2025-11-14,Day,Line3,M304,P102,1056,937,6.72,30
2025-11-14,Night,Line3,M304,P101,871,751,7.12,22
2025-11-14,Day,Line4,M401,P102,1159,1116,7.68,11
2025-11-14,Night,Line4,M401,P101,1175,1097,7.36,13
2025-11-14,Day,Line4,M402,P104,1003,987,7.31,39
2025-11-14,Night,Line4,M402,P104,884,843,6.98,29
2025-11-14,Day,Line4,M403,P103,924,934,7.1,38
2025-11-14,Night,Line4,M403,P104,977,830,7.89,30
2025-11-14,Day,Line4,M404,P103,983,918,7.38,13
2025-11-14,Night,Line4,M404,P103,940,906,7.53,25
2025-11-15,Day,Line1,M101,P101,1055,1001,7.86,41
2025-11-15,Night,Line1,M101,P102,881,803,7.35,37
2025-11-15,Day,Line1,M102,P104,1036,982,7.28,27
2025-11-15,Night,Line1,M102,P102,1168,1087,7.32,22
2025-11-15,Day,Line1,M103,P103,968,962,6.6,35
2025-11-15,Night,Line1,M103,P101,991,888,6.72,30
2025-11-15,Day,Line1,M104,P102,1193,1119,7.82,21
2025-11-15,Night,Line1,M104,P103,939,884,6.71,42
2025-11-15,Day,Line2,M201,P104,1135,1055,7.1,24
2025-11-15,Night,Line2,M201,P103,1083,1070,7.65,22
2025-11-15,Day,Line2,M202,P102,1111,1126,7.26,16
2025-11-15,Night,Line2,M202,P102,976,917,7.39,11
2025-11-15,Day,Line2,M203,P104,969,946,7.42,27
2025-11-15,Night,Line2,M203,P103,977,959,7.68,23
2025-11-15,Day,Line2,M204,P101,942,900,7.37,24
2025-11-15,Night,Line2,M204,P104,1008,963,6.63,16
2025-11-15,Day,Line3,M301,P102,928,813,7.75,28
2025-11-15,Night,Line3,M301,P104,979,819,7.27,11
2025-11-15,Day,Line3,M302,P103,947,888,6.84,39
2025-11-15,Night,Line3,M302,P102,878,779,6.55,25
2025-11-15,Day,Line3,M303,P102,1027,988,7.18,12
2025-11-15,Night,Line3,M303,P103,887,774,7.19,35
2025-11-15,Day,Line3,M304,P101,914,799,7.63,25
2025-11-15,Night,Line3,M304,P102,1017,930,6.73,16
2025-11-15,Day,Line4,M401,P101,1099,1109,7.74,15
2025-11-15,Night,Line4,M401,P103,1032,936,7.69,30
2025-11-15,Day,Line4,M402,P104,877,819,6.68,27
2025-11-15,Night,Line4,M402,P101,989,969,6.83,19
2025-11-15,Day,Line4,M403,P102,1181,1208,7.57,29
2025-11-15,Night,Line4,M403,P103,1051,1004,7.47,29
2025-11-15,Day,Line4,M404,P101,890,837,6.77,20
2025-11-15,Night,Line4,M404,P103,1040,1016,6.81,15
2025-11-16,Day,Line1,M101,P102,1014,965,7.44,24
2025-11-16,Night,Line1,M101,P101,1098,1011,7.84,43
2025-11-16,Day,Line1,M102,P101,1150,1087,6.7,15
2025-11-16,Night,Line1,M102,P102,1026,985,6.79,11
2025-11-16,Day,Line1,M103,P103,964,926,6.77,29
2025-11-16,Night,Line1,M103,P103,885,844,7.76,40
2025-11-16,Day,Line1,M104,P101,1020,1005,6.89,41
2025-11-16,Night,Line1,M104,P103,1033,964,7.09,41
2025-11-16,Day,Line2,M201,P101,1050,1038,7.8,37
2025-11-16,Night,Line2,M201,P102,938,882,7.36,42
2025-11-16,Day,Line2,M202,P102,992,938,7.96,36
2025-11-16,Night,Line2,M202,P102,858,771,7.41,37
2025-11-16,Day,Line2,M203,P101,1060,1009,7.3,18
2025-11-16,Night,Line2,M203,P101,1193,1174,7.14,44
2025-11-16,Day,Line2,M204,P103,1071,1053,7.26,25
2025-11-16,Night,Line2,M204,P103,917,874,7.22,10
2025-11-16,Day,Line3,M301,P101,1084,953,7.91,37
2025-11-16,Night,Line3,M301,P101,1010,883,6.97,12
2025-11-16,Day,Line3,M302,P103,928,862,7.69,13
2025-11-16,Night,Line3,M302,P103,1160,1063,7.91,45
2025-11-16,Day,Line3,M303,P104,1106,1033,6.75,32
2025-11-16,Night,Line3,M303,P104,1154,1035,7.44,38
2025-11-16,Day,Line3,M304,P104,889,788,7.61,29
2025-11-16,Night,Line3,M304,P102,960,880,7.67,37
2025-11-16,Day,Line4,M401,P101,1108,1046,7.52,12
2025-11-16,Night,Line4,M401,P101,905,875,6.96,12
2025-11-16,Day,Line4,M402,P101,995,947,7.4,36
2025-11-16,Night,Line4,M402,P101,875,866,7.12,23
2025-11-16,Day,Line4,M403,P102,1098,1042,6.62,42
2025-11-16,Night,Line4,M403,P101,1125,1044,7.43,23
2025-11-16,Day,Line4,M404,P101,993,951,7.61,35
2025-11-16,Night,Line4,M404,P101,1047,961,6.74,25
2025-11-17,Day,Line1,M101,P101,1058,987,7.1,42
2025-11-17,Night,Line1,M101,P104,1124,1030,6.84,32
2025-11-17,Day,Line1,M102,P101,1120,1119,7.42,32
2025-11-17,Night,Line1,M102,P104,1155,1056,6.62,12
2025-11-17,Day,Line1,M103,P103,1171,1111,7.9,12
2025-11-17,Night,Line1,M103,P104,1021,1027,6.93,35
2025-11-17,Day,Line1,M104,P102,1044,1031,6.83,40
2025-11-17,Night,Line1,M104,P102,1118,1081,7.85,12
2025-11-17,Day,Line2,M201,P101,1095,1117,6.72,19
2025-11-17,Night,Line2,M201,P104,930,871,6.89,10
2025-11-17,Day,Line2,M202,P101,1194,1084,7.25,28
2025-11-17,Night,Line2,M202,P104,929,896,7.06,22
2025-11-17,Day,Line2,M203,P104,957,912,6.51,32
2025-11-17,Night,Line2,M203,P104,994,1001,7.47,11
2025-11-17,Day,Line2,M204,P104,1114,1008,6.64,24
2025-11-17,Night,Line2,M204,P101,1123,1025,6.83,24
2025-11-17,Day,Line3,M301,P101,1054,941,6.71,38
2025-11-17,Night,Line3,M301,P103,902,800,6.62,26
2025-11-17,Day,Line3,M302,P103,995,867,7.25,45
2025-11-17,Night,Line3,M302,P102,1060,954,7.06,39
2025-11-17,Day,Line3,M303,P101,983,876,7.19,34
2025-11-17,Night,Line3,M303,P104,984,905,7.58,12
2025-11-17,Day,Line3,M304,P104,1044,993,7.49,43
2025-11-17,Night,Line3,M304,P104,1080,950,7.12,33
2025-11-17,Day,Line4,M401,P101,1137,1109,7.49,31
2025-11-17,Night,Line4,M401,P104,901,847,7.86,15
2025-11-17,Day,Line4,M402,P104,1005,962,7.86,32
2025-11-17,Night,Line4,M402,P104,873,785,6.98,32
2025-11-17,Day,Line4,M403,P103,1055,1008,6.61,23
2025-11-17,Night,Line4,M403,P103,977,944,7.82,15
2025-11-17,Day,Line4,M404,P101,1170,1136,7.97,38
2025-11-17,Night,Line4,M404,P102,1151,1051,6.67,19
2025-11-18,Day,Line1,M101,P101,866,797,7.62,18
2025-11-18,Night,Line1,M101,P103,1120,1047,6.68,32
2025-11-18,Day,Line1,M102,P104,1019,956,7.33,23
2025-11-18,Night,Line1,M102,P102,1090,1004,7.81,40
2025-11-18,Day,Line1,M103,P104,973,913,7.35,11
2025-11-18,Night,Line1,M103,P102,900,846,7.7,34
2025-11-18,Day,Line1,M104,P104,1135,1109,7.39,40
2025-11-18,Night,Line1,M104,P101,1153,1057,7.31,20
2025-11-18,Day,Line2,M201,P104,905,847,7.95,33
2025-11-18,Night,Line2,M201,P103,1130,1022,6.86,40
2025-11-18,Day,Line2,M202,P102,856,826,6.68,16
2025-11-18,Night,Line2,M202,P102,984,950,7.2,13
2025-11-18,Day,Line2,M203,P102,1041,995,7.8,28
2025-11-18,Night,Line2,M203,P103,1014,971,6.88,11
2025-11-18,Day,Line2,M204,P101,1025,1019,7.88,28
2025-11-18,Night,Line2,M204,P101,1109,1050,7.23,12
2025-11-18,Day,Line3,M301,P102,1140,1008,6.64,41
2025-11-18,Night,Line3,M301,P104,1173,1010,6.92,39
2025-11-18,Day,Line3,M302,P102,1116,988,7.98,42
2025-11-18,Night,Line3,M302,P104,919,868,6.73,29
2025-11-18,Day,Line3,M303,P104,899,876,6.58,35
2025-11-18,Night,Line3,M303,P102,856,752,7.58,22
2025-11-18,Day,Line3,M304,P103,977,921,7.33,43
2025-11-18,Night,Line3,M304,P102,1193,1108,6.94,13
2025-11-18,Day,Line4,M401,P101,865,796,6.72,15
2025-11-18,Night,Line4,M401,P103,964,957,7.53,30
2025-11-18,Day,Line4,M402,P102,1164,1109,7.73,29
2025-11-18,Night,Line4,M402,P102,859,800,7.49,41
2025-11-18,Day,Line4,M403,P103,904,836,7.09,38
2025-11-18,Night,Line4,M403,P104,1010,1005,7.54,27
2025-11-18,Day,Line4,M404,P104,1048,1008,7.95,19
2025-11-18,Night,Line4,M404,P104,949,940,7.93,32
2025-11-19,Day,Line1,M101,P101,1117,1113,7.31,34
2025-11-19,Night,Line1,M101,P102,924,859,7.27,31
2025-11-19,Day,Line1,M102,P102,1081,1041,7.85,30
2025-11-19,Night,Line1,M102,P104,878,808,7.67,10
2025-11-19,Day,Line1,M103,P102,915,864,7.04,25
2025-11-19,Night,Line1,M103,P101,916,873,6.85,24
2025-11-19,Day,Line1,M104,P103,869,854,7.05,33
2025-11-19,Night,Line1,M104,P104,1089,966,7.34,38
2025-11-19,Day,Line2,M201,P101,944,857,6.64,33
2025-11-19,Night,Line2,M201,P101,1187,1098,7.84,33
2025-11-19,Day,Line2,M202,P101,984,953,6.86,16
2025-11-19,Night,Line2,M202,P102,1109,1086,6.52,10
2025-11-19,Day,Line2,M203,P103,885,851,6.53,36
2025-11-19,Night,Line2,M203,P104,1070,997,7.99,12
2025-11-19,Day,Line2,M204,P101,942,920,6.73,23
2025-11-19,Night,Line2,M204,P102,1099,1004,7.31,43
2025-11-19,Day,Line3,M301,P103,991,904,7.38,41
2025-11-19,Night,Line3,M301,P101,1148,1017,6.63,45
2025-11-19,Day,Line3,M302,P104,949,868,7.88,36
2025-11-19,Night,Line3,M302,P101,1017,940,7.87,18
2025-11-19,Day,Line3,M303,P104,1050,904,7.65,30
2025-11-19,Night,Line3,M303,P103,1005,892,6.9,29
2025-11-19,Day,Line3,M304,P102,857,799,7.68,19
2025-11-19,Night,Line3,M304,P102,982,888,6.91,45
2025-11-19,Day,Line4,M401,P102,978,893,7.24,44
2025-11-19,Night,Line4,M401,P104,947,840,6.75,14
2025-11-19,Day,Line4,M402,P102,1086,1064,7.3,25
2025-11-19,Night,Line4,M402,P104,889,756,7.73,29
2025-11-19,Day,Line4,M403,P103,871,795,7.49,24
2025-11-19,Night,Line4,M403,P101,906,854,7.7,44
2025-11-19,Day,Line4,M404,P101,928,921,6.72,34
2025-11-19,Night,Line4,M404,P104,1173,1054,7.01,17
2025-11-20,Day,Line1,M101,P103,912,922,7.78,25
2025-11-20,Night,Line1,M101,P104,853,818,7.94,34
2025-11-20,Day,Line1,M102,P101,862,901,7.12,26
2025-11-20,Night,Line1,M102,P104,897,830,6.61,42
2025-11-20,Day,Line1,M103,P101,902,903,7.71,18
2025-11-20,Night,Line1,M103,P103,1043,968,7.84,19
2025-11-20,Day,Line1,M104,P103,1098,1055,6.66,36
2025-11-20,Night,Line1,M104,P102,998,918,6.8,14
2025-11-20,Day,Line2,M201,P101,962,923,7.64,26
2025-11-20,Night,Line2,M201,P101,993,961,6.6,15
2025-11-20,Day,Line2,M202,P102,885,896,6.7,43
2025-11-20,Night,Line2,M202,P101,906,828,6.99,45
2025-11-20,Day,Line2,M203,P101,1009,974,7.96,10
2025-11-20,Night,Line2,M203,P103,893,824,7.74,24
2025-11-20,Day,Line2,M204,P102,1011,977,7.28,17
2025-11-20,Night,Line2,M204,P104,1150,1119,7.11,10
2025-11-20,Day,Line3,M301,P103,1009,904,6.58,38
2025-11-20,Night,Line3,M301,P101,1107,1000,7.92,33
2025-11-20,Day,Line3,M302,P104,850,750,7.55,27
2025-11-20,Night,Line3,M302,P101,1047,969,7.73,39
2025-11-20,Day,Line3,M303,P101,1001,934,7.71,42
2025-11-20,Night,Line3,M303,P104,1119,970,6.87,23
2025-11-20,Day,Line3,M304,P101,861,763,7.83,22
2025-11-20,Night,Line3,M304,P101,984,918,6.88,32
2025-11-20,Day,Line4,M401,P104,989,1011,7.82,30
2025-11-20,Night,Line4,M401,P104,914,839,7.29,19
2025-11-20,Day,Line4,M402,P104,1017,1005,6.97,40
2025-11-20,Night,Line4,M402,P103,877,815,6.62,39
2025-11-20,Day,Line4,M403,P103,863,865,6.55,24
2025-11-20,Night,Line4,M403,P102,1080,1006,7.38,26
2025-11-20,Day,Line4,M404,P103,1166,1144,6.93,43
2025-11-20,Night,Line4,M404,P104,851,803,6.92,24
2025-11-21,Day,Line1,M101,P102,1161,1044,7.6,16
2025-11-21,Night,Line1,M101,P102,1051,961,7.46,28
2025-11-21,Day,Line1,M102,P101,945,926,7.88,35
2025-11-21,Night,Line1,M102,P103,886,847,7.15,10
2025-11-21,Day,Line1,M103,P104,858,831,7.73,24
2025-11-21,Night,Line1,M103,P102,1068,1061,7.22,38
2025-11-21,Day,Line1,M104,P103,969,955,6.6,14
2025-11-21,Night,Line1,M104,P101,1028,989,6.81,41
2025-11-21,Day,Line2,M201,P104,973,875,6.57,15
2025-11-21,Night,Line2,M201,P101,891,862,7.05,11
2025-11-21,Day,Line2,M202,P104,1179,1079,6.76,31
2025-11-21,Night,Line2,M202,P103,1058,994,7.26,16
2025-11-21,Day,Line2,M203,P102,1014,928,7.38,24
2025-11-21,Night,Line2,M203,P104,869,829,7.85,34
2025-11-21,Day,Line2,M204,P103,860,855,7.89,13
2025-11-21,Night,Line2,M204,P103,1075,1007,6.64,28
2025-11-21,Day,Line3,M301,P104,1087,987,7.38,29
2025-11-21,Night,Line3,M301,P104,1175,1013,7.14,43
2025-11-21,Day,Line3,M302,P103,1110,1047,6.5,26
2025-11-21,Night,Line3,M302,P101,1089,923,7.95,10
2025-11-21,Day,Line3,M303,P102,1057,966,6.66,16
2025-11-21,Night,Line3,M303,P101,877,777,6.86,39
2025-11-21,Day,Line3,M304,P104,852,785,7.04,14
2025-11-21,Night,Line3,M304,P104,1098,1004,7.94,24
2025-11-21,Day,Line4,M401,P104,1010,964,7.36,29
2025-11-21,Night,Line4,M401,P102,953,922,7.95,12
2025-11-21,Day,Line4,M402,P104,1120,1073,7.77,16
2025-11-21,Night,Line4,M402,P101,887,842,6.95,38
2025-11-21,Day,Line4,M403,P101,1143,1060,6.81,37
2025-11-21,Night,Line4,M403,P101,868,805,7.49,27
2025-11-21,Day,Line4,M404,P101,937,855,7.1,15
2025-11-21,Night,Line4,M404,P103,996,938,7.06,28
2025-11-22,Day,Line1,M101,P101,1032,1014,7.01,31
2025-11-22,Night,Line1,M101,P104,1079,1007,7.5,27
2025-11-22,Day,Line1,M102,P102,968,926,7.52,24
2025-11-22,Night,Line1,M102,P103,1189,1131,6.94,36
2025-11-22,Day,Line1,M103,P103,1041,1015,7.97,20
2025-11-22,Night,Line1,M103,P102,1140,1016,7.18,16
2025-11-22,Day,Line1,M104,P104,1198,1128,7.46,11
2025-11-22,Night,Line1,M104,P102,969,867,7.28,33
2025-11-22,Day,Line2,M201,P102,850,806,7.43,13
2025-11-22,Night,Line2,M201,P103,1166,1150,6.63,21
2025-11-22,Day,Line2,M202,P104,1170,1150,7.84,35
2025-11-22,Night,Line2,M202,P103,959,901,7.01,34
2025-11-22,Day,Line2,M203,P101,1164,1183,7.01,40
2025-11-22,Night,Line2,M203,P104,970,920,6.6,16
2025-11-22,Day,Line2,M204,P104,960,994,6.51,29
2025-11-22,Night,Line2,M204,P104,929,877,6.64,27
2025-11-22,Day,Line3,M301,P104,927,827,7.31,22
2025-11-22,Night,Line3,M301,P103,1119,957,6.94,34
2025-11-22,Day,Line3,M302,P103,1188,1104,6.72,25
2025-11-22,Night,Line3,M302,P102,1095,961,7.24,34
2025-11-22,Day,Line3,M303,P104,1189,1086,7.58,15
2025-11-22,Night,Line3,M303,P103,890,804,7.15,25
2025-11-22,Day,Line3,M304,P103,1145,1013,7.19,22
2025-11-22,Night,Line3,M304,P101,1096,984,7.87,34
2025-11-22,Day,Line4,M401,P104,867,827,7.19,37
2025-11-22,Night,Line4,M401,P101,1037,930,7.72,33
2025-11-22,Day,Line4,M402,P101,1094,1067,7.05,24
2025-11-22,Night,Line4,M402,P103,1086,1042,6.61,18
2025-11-22,Day,Line4,M403,P101,912,912,7.55,34
2025-11-22,Night,Line4,M403,P102,1023,927,7.95,11
2025-11-22,Day,Line4,M404,P104,1150,1177,7.31,45
2025-11-22,Night,Line4,M404,P102,1039,953,6.73,26
2025-11-23,Day,Line1,M101,P104,1004,1030,7.93,35
2025-11-23,Night,Line1,M101,P102,1153,1017,7.05,44
2025-11-23,Day,Line1,M102,P104,857,823,6.86,16
2025-11-23,Night,Line1,M102,P103,1189,1131,6.79,30
2025-11-23,Day,Line1,M103,P103,1098,1049,6.53,10
2025-11-23,Night,Line1,M103,P102,1156,1047,7.17,25
2025-11-23,Day,Line1,M104,P103,1188,1123,7.21,18
2025-11-23,Night,Line1,M104,P104,900,854,6.93,44
2025-11-23,Day,Line2,M201,P104,1053,1084,7.27,19
2025-11-23,Night,Line2,M201,P103,1014,920,7.75,18
2025-11-23,Day,Line2,M202,P101,1018,958,7.69,11
2025-11-23,Night,Line2,M202,P102,1049,944,7.29,13
2025-11-23,Day,Line2,M203,P101,874,828,7.63,15
2025-11-23,Night,Line2,M203,P101,1191,1116,7.96,13
2025-11-23,Day,Line2,M204,P101,1017,1007,7.28,37
2025-11-23,Night,Line2,M204,P101,1062,1009,6.85,14
2025-11-23,Day,Line3,M301,P104,948,905,7.54,45
2025-11-23,Night,Line3,M301,P103,979,870,7.98,42
2025-11-23,Day,Line3,M302,P101,921,762,6.93,15
2025-11-23,Night,Line3,M302,P102,850,766,7.22,13
2025-11-23,Day,Line3,M303,P102,1185,1018,6.83,22
2025-11-23,Night,Line3,M303,P103,1190,1093,6.91,34
2025-11-23,Day,Line3,M304,P101,1198,1088,6.59,45
2025-11-23,Night,Line3,M304,P104,1094,952,7.58,18
2025-11-23,Day,Line4,M401,P102,1195,1104,7.32,23
2025-11-23,Night,Line4,M401,P101,881,814,7.96,26
2025-11-23,Day,Line4,M402,P103,1120,1072,7.67,17
2025-11-23,Night,Line4,M402,P104,1196,1193,7.61,39
2025-11-23,Day,Line4,M403,P102,1171,1118,7.79,36
2025-11-23,Night,Line4,M403,P103,1012,957,6.95,36
2025-11-23,Day,Line4,M404,P101,1160,1109,7.89,18
2025-11-23,Night,Line4,M404,P102,886,838,7.95,43
2025-11-24,Day,Line1,M101,P102,921,888,7.23,11
2025-11-24,Night,Line1,M101,P104,959,900,7.33,15
2025-11-24,Day,Line1,M102,P104,997,936,6.95,17
2025-11-24,Night,Line1,M102,P104,1046,1005,6.65,14
2025-11-24,Day,Line1,M103,P102,864,801,6.89,19
2025-11-24,Night,Line1,M103,P102,1061,1012,7.83,26
2025-11-24,Day,Line1,M104,P101,1171,1149,7.1,37
2025-11-24,Night,Line1,M104,P102,1066,942,6.61,42
2025-11-24,Day,Line2,M201,P102,1012,935,7.84,14
2025-11-24,Night,Line2,M201,P104,1086,963,6.99,37
2025-11-24,Day,Line2,M202,P103,857,855,7.64,25
2025-11-24,Night,Line2,M202,P102,965,891,7.7,14
2025-11-24,Day,Line2,M203,P102,1187,1182,7.26,21
2025-11-24,Night,Line2,M203,P103,921,856,6.92,44
2025-11-24,Day,Line2,M204,P102,1175,1092,6.72,35
2025-11-24,Night,Line2,M204,P104,902,828,6.78,21
2025-11-24,Day,Line3,M301,P104,1158,1058,7.76,25
2025-11-24,Night,Line3,M301,P104,1148,1045,6.78,26
2025-11-24,Day,Line3,M302,P103,934,850,6.6,21
2025-11-24,Night,Line3,M302,P103,944,866,6.71,36
2025-11-24,Day,Line3,M303,P103,982,888,6.96,29
2025-11-24,Night,Line3,M303,P103,977,867,6.59,37
2025-11-24,Day,Line3,M304,P104,1109,983,7.99,17
2025-11-24,Night,Line3,M304,P101,888,766,6.85,29
2025-11-24,Day,Line4,M401,P102,963,946,7.79,12
2025-11-24,Night,Line4,M401,P104,981,890,7.08,11
2025-11-24,Day,Line4,M402,P101,1014,962,6.8,45
2025-11-24,Night,Line4,M402,P104,1095,1056,6.99,15
2025-11-24,Day,Line4,M403,P103,1012,923,7.51,32
2025-11-24,Night,Line4,M403,P101,1177,1152,6.86,34
2025-11-24,Day,Line4,M404,P102,1096,1019,7.18,43
2025-11-24,Night,Line4,M404,P104,1162,1138,7.34,13
2025-11-25,Day,Line1,M101,P102,1032,957,7.75,16
2025-11-25,Night,Line1,M101,P102,858,826,7.58,27
2025-11-25,Day,Line1,M102,P104,970,914,6.74,39
2025-11-25,Night,Line1,M102,P102,909,908,7.3,36
2025-11-25,Day,Line1,M103,P102,1053,1002,7.11,35
2025-11-25,Night,Line1,M103,P101,960,867,7.58,19
2025-11-25,Day,Line1,M104,P102,1015,989,6.99,42
2025-11-25,Night,Line1,M104,P103,887,821,7.17,44
2025-11-25,Day,Line2,M201,P101,939,918,6.96,30
2025-11-25,Night,Line2,M201,P103,1186,1161,7.08,41
2025-11-25,Day,Line2,M202,P104,966,950,7.0,39
2025-11-25,Night,Line2,M202,P102,1158,1031,7.59,32
2025-11-25,Day,Line2,M203,P104,1146,1062,6.97,30
2025-11-25,Night,Line2,M203,P103,884,837,6.83,19
2025-11-25,Day,Line2,M204,P103,1081,1049,7.26,27
2025-11-25,Night,Line2,M204,P101,887,769,7.63,14
2025-11-25,Day,Line3,M301,P104,1195,1041,7.53,23
2025-11-25,Night,Line3,M301,P104,1083,930,7.71,10
2025-11-25,Day,Line3,M302,P102,1120,1065,7.83,37
2025-11-25,Night,Line3,M302,P102,1031,896,7.65,35
2025-11-25,Day,Line3,M303,P104,1070,996,7.64,16
2025-11-25,Night,Line3,M303,P101,932,860,7.97,33
2025-11-25,Day,Line3,M304,P103,932,828,7.19,23
2025-11-25,Night,Line3,M304,P102,865,766,6.57,10
2025-11-25,Day,Line4,M401,P101,1035,1015,6.96,35
2025-11-25,Night,Line4,M401,P102,866,771,7.53,42
2025-11-25,Day,Line4,M402,P102,1145,1088,7.85,20
2025-11-25,Night,Line4,M402,P103,1176,1149,6.62,45
2025-11-25,Day,Line4,M403,P102,1111,1077,6.98,39
2025-11-25,Night,Line4,M403,P102,937,890,6.95,17
2025-11-25,Day,Line4,M404,P101,1091,1078,7.75,43
2025-11-25,Night,Line4,M404,P102,892,822,6.99,20
2025-11-26,Day,Line1,M101,P104,967,897,7.2,37
2025-11-26,Night,Line1,M101,P103,998,946,8.0,44
2025-11-26,Day,Line1,M102,P103,926,874,6.53,21
2025-11-26,Night,Line1,M102,P101,1091,1006,7.59,18
2025-11-26,Day,Line1,M103,P101,882,818,7.69,38
2025-11-26,Night,Line1,M103,P101,1131,1079,6.95,28
2025-11-26,Day,Line1,M104,P102,1128,1075,6.64,40
2025-11-26,Night,Line1,M104,P103,1194,1084,6.89,14
2025-11-26,Day,Line2,M201,P104,1199,1187,7.69,20
2025-11-26,Night,Line2,M201,P104,1163,1080,7.16,37
2025-11-26,Day,Line2,M202,P102,1172,1142,7.01,35
2025-11-26,Night,Line2,M202,P103,883,874,7.59,20
2025-11-26,Day,Line2,M203,P103,1030,1019,7.43,31
2025-11-26,Night,Line2,M203,P101,1200,1182,7.52,11
2025-11-26,Day,Line2,M204,P101,1036,1024,6.74,15
2025-11-26,Night,Line2,M204,P101,1112,1035,7.83,17
2025-11-26,Day,Line3,M301,P103,1125,995,7.4,26
2025-11-26,Night,Line3,M301,P102,915,804,7.06,37
2025-11-26,Day,Line3,M302,P102,956,861,7.5,13
2025-11-26,Night,Line3,M302,P101,957,888,6.96,36
2025-11-26,Day,Line3,M303,P101,1081,967,7.41,18
2025-11-26,Night,Line3,M303,P102,973,828,7.49,30
2025-11-26,Day,Line3,M304,P101,928,850,7.54,43
2025-11-26,Night,Line3,M304,P102,851,758,7.9,22
2025-11-26,Day,Line4,M401,P103,1199,1122,7.29,19
2025-11-26,Night,Line4,M401,P103,951,882,7.28,39
2025-11-26,Day,Line4,M402,P103,954,960,7.96,17
2025-11-26,Night,Line4,M402,P104,1143,1090,7.82,19
2025-11-26,Day,Line4,M403,P101,1160,1101,6.88,17
